,patch_id,img_id,scatter_x,scatter_y,grade,o2u,fine,class,heat_score,grade_0_num,grade_1_num,grade_2_num,file_name,noise
4395,905.0,2.0,0.10711291952820362,0.9142206103634227,0.0,0.274,0.625,1,0.3245,4.0,4.0,4.0,x2501_y1051_class1.png,0.0
4396,906.0,2.0,0.3738792474557912,0.5807862135483836,0.0,0.096,0.769,1,0.16349999999999998,4.0,4.0,4.0,x2751_y751_class1.png,0.0
4397,907.0,2.0,0.2236326246682756,0.7903842531205715,0.0,0.14,0.674,0,0.23299999999999998,4.0,4.0,4.0,x1751_y1201_class0.png,0.0
4398,908.0,2.0,0.2597731149840738,0.6469073874927433,0.0,0.211,0.615,1,0.298,4.0,4.0,4.0,x3301_y1601_class1.png,0.0
4399,909.0,2.0,0.21290886932766584,0.6432039167211466,0.0,0.112,0.916,0,0.09799999999999998,4.0,4.0,4.0,x1501_y551_class0.png,0.0
4400,910.0,2.0,0.4660573163569293,0.734744327758871,0.0,0.168,0.787,0,0.1905,4.0,4.0,4.0,x101_y1201_class0.png,0.0
4401,911.0,2.0,0.24224426503734992,0.6527970838511905,0.0,0.226,0.857,0,0.1845,4.0,4.0,4.0,x2801_y1951_class0.png,0.0
4402,912.0,2.0,0.35622588421734624,0.40785149207332255,0.0,0.162,0.616,1,0.273,4.0,4.0,4.0,x3251_y1201_class1.png,0.0
4403,913.0,2.0,0.1928080340573143,0.3838355129009927,0.0,0.224,0.719,0,0.2525,4.0,4.0,4.0,x2151_y351_class0.png,0.0
4404,914.0,2.0,0.3689232848998303,0.6081735184286459,0.0,0.081,0.774,0,0.1535,4.0,4.0,4.0,x301_y1651_class0.png,0.0
4405,915.0,2.0,0.357077459447234,0.37924415809774026,0.0,0.24,0.613,0,0.3135,4.0,4.0,4.0,x2301_y351_class0.png,0.0
4406,916.0,2.0,0.48877722311042515,0.717648282702484,0.0,0.236,0.914,1,0.16099999999999998,4.0,4.0,4.0,x3151_y801_class1.png,0.0
4407,917.0,2.0,0.1788305422582042,0.7032401926234222,0.0,0.223,0.658,0,0.2825,4.0,4.0,4.0,x1951_y451_class0.png,0.0
4408,918.0,2.0,0.2781987065421602,0.5453372099315066,0.0,0.264,0.644,0,0.31,4.0,4.0,4.0,x2401_y1501_class0.png,0.0
4409,919.0,2.0,0.40614995075107746,0.6045102442387714,0.0,0.1,0.705,1,0.1975,4.0,4.0,4.0,x2601_y701_class1.png,0.0
4410,920.0,2.0,0.25772025133274906,0.7883068173489172,0.0,0.123,0.865,1,0.129,4.0,4.0,4.0,x3301_y1101_class1.png,0.0
4411,921.0,2.0,0.5083307248687171,0.41123233588303,0.0,0.297,0.63,0,0.3335,4.0,4.0,4.0,x351_y451_class0.png,0.0
4412,922.0,2.0,0.14040672166357931,0.5455312475692414,0.0,0.185,0.689,0,0.24800000000000003,4.0,4.0,4.0,x2501_y2301_class0.png,0.0
4413,923.0,2.0,0.27426191973241465,0.3913769716384939,0.0,0.125,0.866,1,0.1295,4.0,4.0,4.0,x3051_y601_class1.png,0.0
4414,924.0,2.0,0.28392148746532536,0.8265695183333677,0.0,0.222,0.901,0,0.16049999999999998,4.0,4.0,4.0,x2551_y1951_class0.png,0.0
4415,925.0,2.0,0.3515232367749176,0.6897679924514758,0.0,0.085,0.786,0,0.1495,4.0,4.0,4.0,x1851_y301_class0.png,0.0
4416,926.0,2.0,0.20026625682966054,0.757979592878153,0.0,0.139,0.702,0,0.21850000000000003,4.0,4.0,4.0,x3101_y351_class0.png,0.0
4417,927.0,2.0,0.23201033512578884,0.577023822251,0.0,0.181,0.882,1,0.1495,4.0,4.0,4.0,x2651_y801_class1.png,0.0
4418,928.0,2.0,0.38125005614022034,0.912527583067243,0.0,0.117,0.813,0,0.15200000000000002,4.0,4.0,4.0,x1551_y1301_class0.png,0.0
4419,929.0,2.0,0.3725499373200391,0.699986169816631,0.0,0.089,0.66,0,0.21449999999999997,4.0,4.0,4.0,x1601_y551_class0.png,0.0
4420,930.0,2.0,0.18747250291347495,0.6205045788435267,0.0,0.053,0.836,0,0.10850000000000001,4.0,4.0,4.0,x1551_y651_class0.png,0.0
4421,931.0,2.0,0.41145767843446146,0.6272814670350683,0.0,0.169,0.884,0,0.14250000000000002,4.0,4.0,4.0,x2651_y2551_class0.png,0.0
4422,932.0,2.0,0.43699669784335815,0.4808198639570985,0.0,0.196,0.78,1,0.208,4.0,4.0,4.0,x2501_y1001_class1.png,0.0
4423,933.0,2.0,0.5127530091469068,0.5807984203470834,0.0,0.191,0.757,0,0.217,4.0,4.0,4.0,x2551_y351_class0.png,0.0
4424,934.0,2.0,0.3689759224276686,0.7730081912530652,0.0,0.124,0.616,1,0.254,4.0,4.0,4.0,x2251_y851_class1.png,0.0
4425,935.0,2.0,0.4174169495860291,0.6905413782189217,0.0,0.24,0.834,1,0.203,4.0,4.0,4.0,x3401_y1701_class1.png,0.0
4426,936.0,2.0,0.38856099304523606,0.5603487811888335,0.0,0.292,0.631,0,0.3305,4.0,4.0,4.0,x3451_y1901_class0.png,0.0
4427,937.0,2.0,0.3417497383163739,0.6863005007181084,0.0,0.214,0.75,0,0.23199999999999998,4.0,4.0,4.0,x2651_y2151_class0.png,0.0
4428,938.0,2.0,0.3880534241902104,0.845534177193317,0.0,0.062,0.772,1,0.145,4.0,4.0,4.0,x2751_y551_class1.png,0.0
4429,939.0,2.0,0.28921235518901617,0.64267988587081,0.0,0.07,0.798,1,0.13599999999999998,4.0,4.0,4.0,x3201_y1151_class1.png,0.0
4430,940.0,2.0,0.1544599122915383,1.0927682488654138,0.0,0.07,0.79,0,0.13999999999999999,4.0,4.0,4.0,x251_y1551_class0.png,0.0
4431,941.0,2.0,0.15381842958779768,0.5965803579023248,0.0,0.134,0.778,1,0.178,4.0,4.0,4.0,x2651_y1151_class1.png,0.0
4432,942.0,2.0,0.3034085529570289,0.525200605508664,0.0,0.121,0.951,0,0.08500000000000002,4.0,4.0,4.0,x2701_y2451_class0.png,0.0
4433,943.0,2.0,0.33835358858792075,0.5707021420530354,0.0,0.093,0.873,0,0.11,4.0,4.0,4.0,x2851_y2351_class0.png,0.0
4434,944.0,2.0,0.291071425881503,0.5490063449790236,0.0,0.077,0.938,0,0.06950000000000003,4.0,4.0,4.0,x1651_y451_class0.png,0.0
4435,945.0,2.0,0.30679426287088557,0.7348712254129401,0.0,0.188,0.691,0,0.24850000000000003,4.0,4.0,4.0,x2551_y2101_class0.png,0.0
4436,946.0,2.0,0.2532811725241194,0.5363432779417818,0.0,0.298,0.683,1,0.3075,4.0,4.0,4.0,x2501_y1401_class1.png,0.0
4437,947.0,2.0,0.1980695135533932,0.4579722229239813,0.0,0.194,0.957,0,0.11850000000000002,4.0,4.0,4.0,x951_y2151_class0.png,0.0
4438,948.0,2.0,0.22361281367293562,0.48428717319692005,0.0,0.058,0.843,1,0.10750000000000001,4.0,4.0,4.0,x3401_y1351_class1.png,0.0
4439,949.0,2.0,0.3787468000549268,0.7212096786433069,0.0,0.171,0.733,0,0.21900000000000003,4.0,4.0,4.0,x3301_y2201_class0.png,0.0
4440,950.0,2.0,0.44322909451983705,0.5038259095145965,0.0,0.092,0.774,0,0.15899999999999997,4.0,4.0,4.0,x151_y1151_class0.png,0.0
4441,951.0,2.0,0.11777478808028222,0.24406928965304048,0.0,0.249,0.864,0,0.1925,4.0,4.0,4.0,x2601_y1951_class0.png,0.0
4442,952.0,2.0,0.1912499909496761,0.682483858035162,0.0,0.107,0.669,1,0.21899999999999997,4.0,4.0,4.0,x3351_y1551_class1.png,0.0
4443,953.0,2.0,0.19010490976109998,0.5987445759039962,0.0,0.199,0.745,0,0.227,4.0,4.0,4.0,x3101_y2451_class0.png,0.0
4444,954.0,2.0,0.24110772836262168,0.614043018080306,0.0,0.134,0.715,0,0.20950000000000002,4.0,4.0,4.0,x301_y451_class0.png,0.0
4445,955.0,2.0,0.4201716702493964,0.5180019048614877,0.0,0.183,0.627,0,0.278,4.0,4.0,4.0,x2101_y2801_class0.png,0.0
4446,956.0,2.0,0.37044964318842094,0.7178131495826213,0.0,0.126,0.664,0,0.23099999999999998,4.0,4.0,4.0,x1501_y651_class0.png,0.0
4447,957.0,2.0,0.3495610419021553,0.684354486644066,0.0,0.189,0.899,0,0.145,4.0,4.0,4.0,x2301_y2701_class0.png,0.0
4448,958.0,2.0,0.20607734618750562,0.4944534763093089,0.0,0.24,0.809,0,0.21549999999999997,4.0,4.0,4.0,x2951_y351_class0.png,0.0
4449,959.0,2.0,0.3663433598633484,0.2441421867255963,0.0,0.106,0.659,1,0.22349999999999998,4.0,4.0,4.0,x2151_y1151_class1.png,0.0
4450,960.0,2.0,0.1670842271305733,0.6892764689795492,0.0,0.066,0.849,0,0.10850000000000001,4.0,4.0,4.0,x2401_y1751_class0.png,0.0
4451,961.0,2.0,0.39345775423672924,0.9172789263552195,0.0,0.132,0.633,1,0.2495,4.0,4.0,4.0,x3351_y901_class1.png,0.0
4452,962.0,2.0,0.2499880462517993,0.9138453249442374,0.0,0.14,0.743,0,0.1985,4.0,4.0,4.0,x2301_y401_class0.png,0.0
4453,963.0,2.0,0.14647822836706864,0.7675956641775596,0.0,0.195,0.682,1,0.25649999999999995,4.0,4.0,4.0,x3251_y1001_class1.png,0.0
4454,964.0,2.0,0.03920353422816708,0.8451059133098688,0.0,0.15,0.632,1,0.259,4.0,4.0,4.0,x2201_y1051_class1.png,0.0
4455,965.0,2.0,0.39122965756258876,0.45143051901924636,0.0,0.14,0.792,0,0.174,4.0,4.0,4.0,x101_y1151_class0.png,0.0
4456,966.0,2.0,0.11746107859983751,1.0307630578170743,0.0,0.114,0.851,0,0.1315,4.0,4.0,4.0,x1401_y51_class0.png,0.0
4457,967.0,2.0,0.25095260093158733,0.5410834880614995,0.0,0.209,0.611,0,0.299,4.0,4.0,4.0,x2801_y2801_class0.png,0.0
4458,968.0,2.0,0.2948102943556575,0.45423170651581773,0.0,0.196,0.626,0,0.28500000000000003,4.0,4.0,4.0,x3001_y2051_class0.png,0.0
4459,969.0,2.0,0.33284570885340115,0.44643024573581747,0.0,0.139,0.896,0,0.1215,4.0,4.0,4.0,x2051_y801_class0.png,0.0
4460,970.0,2.0,0.2967348388142373,0.678733998650409,0.0,0.169,0.722,1,0.22350000000000003,4.0,4.0,4.0,x2601_y1151_class1.png,0.0
4461,971.0,2.0,0.2634925791870554,0.7611163585465541,0.0,0.135,0.827,0,0.15400000000000003,4.0,4.0,4.0,x2701_y2701_class0.png,0.0
4462,972.0,2.0,0.4260957784025355,0.48442485369587324,0.0,0.157,0.736,0,0.21050000000000002,4.0,4.0,4.0,x2801_y1901_class0.png,0.0
4463,973.0,2.0,0.3923345960351361,0.4241245589236623,0.0,0.208,0.784,0,0.21199999999999997,4.0,4.0,4.0,x2701_y2101_class0.png,0.0
4464,974.0,2.0,0.2505502846136986,0.5694124409018042,0.0,0.146,0.674,1,0.236,4.0,4.0,4.0,x3001_y851_class1.png,0.0
4465,975.0,2.0,0.37173074399708556,0.908153370032652,0.0,0.102,0.873,0,0.11449999999999999,4.0,4.0,4.0,x2951_y2601_class0.png,0.0
4466,976.0,2.0,0.32520778626149843,0.4445509171227842,0.0,0.267,0.797,0,0.235,4.0,4.0,4.0,x3001_y2701_class0.png,0.0
4467,977.0,2.0,0.2775710062295606,0.4682046780302375,0.0,0.261,0.676,0,0.2925,4.0,4.0,4.0,x1651_y401_class0.png,0.0
4468,978.0,2.0,0.2789523828609484,0.5915678459380372,0.0,0.246,0.652,0,0.297,4.0,4.0,4.0,x2401_y2501_class0.png,0.0
4469,979.0,2.0,0.3997258427555743,0.6305072327707917,0.0,0.155,0.813,0,0.17100000000000004,4.0,4.0,4.0,x1501_y51_class0.png,0.0
4470,980.0,2.0,0.40894673416637756,0.1560307576633556,0.0,0.057,0.713,0,0.17200000000000001,4.0,4.0,4.0,x1551_y801_class0.png,0.0
4471,981.0,2.0,0.3251671235478163,0.5688498201964787,0.0,0.231,0.853,0,0.189,4.0,4.0,4.0,x2101_y2751_class0.png,0.0
4472,982.0,2.0,0.34700372195287554,0.6108410290316202,0.0,0.172,0.878,0,0.147,4.0,4.0,4.0,x2251_y2601_class0.png,0.0
4473,983.0,2.0,0.2542312868509399,0.5374363721172231,0.0,0.243,0.938,0,0.15250000000000002,4.0,4.0,4.0,x2101_y2551_class0.png,0.0
4474,984.0,2.0,0.250628998564316,0.6548510171543835,0.0,0.207,0.634,0,0.2865,4.0,4.0,4.0,x1301_y301_class0.png,0.0
4475,985.0,2.0,0.3898315744702582,0.6197202694181138,0.0,0.237,0.695,1,0.271,4.0,4.0,4.0,x2801_y1001_class1.png,0.0
4476,986.0,2.0,0.21074252044583203,0.20638827777904167,0.0,0.094,0.712,0,0.191,4.0,4.0,4.0,x1501_y301_class0.png,0.0
4477,987.0,2.0,0.30953555272370636,0.49813437588602016,0.0,0.059,0.959,1,0.05000000000000002,4.0,4.0,4.0,x2501_y1701_class1.png,0.0
4478,988.0,2.0,0.32177671392903007,0.6221084279020226,0.0,0.217,0.955,0,0.131,4.0,4.0,4.0,x2801_y2601_class0.png,0.0
4479,989.0,2.0,0.43558253828287324,0.5557430457178424,0.0,0.256,0.656,0,0.3,4.0,4.0,4.0,x2701_y2601_class0.png,0.0
4480,990.0,2.0,0.21414225954524413,0.4422931721428155,0.0,0.096,0.643,1,0.22649999999999998,4.0,4.0,4.0,x3351_y1101_class1.png,0.0
4481,991.0,2.0,0.44335265540385216,0.8369116928876682,0.0,0.235,0.863,0,0.186,4.0,4.0,4.0,x2951_y1551_class0.png,0.0
4482,992.0,2.0,0.4012798432751022,0.40287509916997033,0.0,0.05,0.816,0,0.11700000000000002,4.0,4.0,4.0,x3101_y401_class0.png,0.0
4483,993.0,2.0,0.20955037540235805,0.8796812126188569,0.0,0.065,0.678,0,0.19349999999999998,4.0,4.0,4.0,x1601_y151_class0.png,0.0
4484,994.0,2.0,0.2888911934198445,0.43021254468390085,0.0,0.122,0.905,0,0.10849999999999999,4.0,4.0,4.0,x1201_y51_class0.png,0.0
4485,995.0,2.0,0.3160763654233719,0.42206460016680425,0.0,0.24,0.875,1,0.1825,4.0,4.0,4.0,x2351_y1351_class1.png,0.0
4486,996.0,2.0,0.2803000069347902,1.026819634588682,0.0,0.115,0.898,0,0.10849999999999999,4.0,4.0,4.0,x751_y1801_class0.png,0.0
4487,997.0,2.0,0.3407742662464328,0.6012730991863413,0.0,0.067,0.877,1,0.095,4.0,4.0,4.0,x2251_y801_class1.png,0.0
4488,998.0,2.0,0.3013401179140105,0.909999884784621,0.0,0.1,0.696,1,0.202,4.0,4.0,4.0,x2951_y1251_class1.png,0.0
4489,999.0,2.0,0.22851144098460585,0.5412625689389082,0.0,0.108,0.799,1,0.15449999999999997,4.0,4.0,4.0,x2551_y701_class1.png,0.0
4490,1000.0,2.0,0.3829917105803027,0.7927191995546221,0.0,0.279,0.796,0,0.2415,4.0,4.0,4.0,x2501_y351_class0.png,0.0
4491,1001.0,2.0,0.4236218154074681,0.6869995024705217,0.0,0.147,0.644,0,0.2515,4.0,4.0,4.0,x2451_y551_class0.png,0.0
4492,1002.0,2.0,0.4133951074880798,0.6853977024956481,0.0,0.21,0.614,0,0.298,4.0,4.0,4.0,x1001_y1601_class0.png,0.0
4493,1003.0,2.0,0.14174395145402952,0.6869719567435459,0.0,0.136,0.749,0,0.1935,4.0,4.0,4.0,x3101_y301_class0.png,0.0
4494,1004.0,2.0,0.16575376187066682,0.6287016604581576,0.0,0.226,0.954,1,0.136,4.0,4.0,4.0,x3201_y1651_class1.png,0.0
4495,1005.0,2.0,0.22384895998357135,0.9272359297755193,0.0,0.146,0.946,1,0.10000000000000002,4.0,4.0,4.0,x2901_y1201_class1.png,0.0
4496,1006.0,2.0,0.31052127361339604,0.34721846433239734,0.0,0.12,0.879,0,0.1205,4.0,4.0,4.0,x2901_y1651_class0.png,0.0
4497,1007.0,2.0,0.1583244526060603,0.5121594967415204,0.0,0.06,0.837,0,0.11150000000000002,4.0,4.0,4.0,x2601_y501_class0.png,0.0
4498,1008.0,2.0,0.36210343888571456,0.5584948259888384,0.0,0.169,0.838,0,0.16550000000000004,4.0,4.0,4.0,x2851_y1851_class0.png,0.0
4499,1009.0,2.0,0.23142087688581373,0.5843955134688186,0.0,0.211,0.82,0,0.1955,4.0,4.0,4.0,x2101_y2651_class0.png,0.0
4500,1010.0,2.0,0.34116674873324554,0.3947077272617482,0.0,0.113,0.873,0,0.12,4.0,4.0,4.0,x1451_y51_class0.png,0.0
4501,1011.0,2.0,0.10372177368327967,0.4825822317383376,0.0,0.194,0.639,1,0.27749999999999997,4.0,4.0,4.0,x3351_y1051_class1.png,0.0
4502,1012.0,2.0,0.44276565772620247,0.32481714855329263,0.0,0.254,0.953,0,0.15050000000000002,4.0,4.0,4.0,x801_y1851_class0.png,0.0
4503,1013.0,2.0,0.3160030727648179,0.4410050451272063,0.0,0.171,0.6,1,0.28550000000000003,4.0,4.0,4.0,x2701_y1451_class1.png,0.0
4504,1014.0,2.0,0.43667842895929054,0.5950083617954187,0.0,0.202,0.674,0,0.264,4.0,4.0,4.0,x2901_y201_class0.png,0.0
4505,1015.0,2.0,0.10821754922070986,0.3467490431150404,0.0,0.101,0.757,0,0.172,4.0,4.0,4.0,x3151_y2151_class0.png,0.0
4506,1016.0,2.0,0.27582376938555864,0.7067018450613818,0.0,0.073,0.861,1,0.10600000000000001,4.0,4.0,4.0,x3201_y1551_class1.png,0.0
4507,1017.0,2.0,0.19079455158585262,0.6886562457976027,0.0,0.081,0.826,0,0.12750000000000003,4.0,4.0,4.0,x3201_y251_class0.png,0.0
4508,1018.0,2.0,0.3609404273220364,0.6680191555219246,0.0,0.137,0.816,0,0.16050000000000003,4.0,4.0,4.0,x2851_y2501_class0.png,0.0
4509,1019.0,2.0,0.2328670606074926,0.7408152549820084,0.0,0.166,0.906,0,0.13,4.0,4.0,4.0,x2201_y601_class0.png,0.0
4510,1020.0,2.0,0.28781521660923337,0.9810561611263212,0.0,0.05,0.738,0,0.156,4.0,4.0,4.0,x3351_y2501_class0.png,0.0
4511,1021.0,2.0,0.262131093596707,0.9569375380547276,0.0,0.19,0.791,0,0.19949999999999998,4.0,4.0,4.0,x2951_y1751_class0.png,0.0
4512,1022.0,2.0,0.3395888501977704,0.28029697780739227,0.0,0.239,0.618,1,0.3105,4.0,4.0,4.0,x2951_y1151_class1.png,0.0
4513,1023.0,2.0,0.4223428710067564,1.0767542675821358,0.0,0.283,0.837,1,0.223,4.0,4.0,4.0,x3301_y801_class1.png,0.0
4514,1024.0,2.0,0.24376920377489636,0.4343617577225892,0.0,0.215,0.794,1,0.21049999999999996,4.0,4.0,4.0,x3251_y1551_class1.png,0.0
4515,1025.0,2.0,0.26030289952809677,0.5588094774148334,0.0,0.2,0.636,1,0.28200000000000003,4.0,4.0,4.0,x3151_y1001_class1.png,0.0
4516,1026.0,2.0,0.3959369929346537,0.7077886061386689,0.0,0.244,0.886,0,0.179,4.0,4.0,4.0,x3001_y2551_class0.png,0.0
4517,1027.0,2.0,0.23760370163236516,0.6516349528449352,0.0,0.093,0.869,0,0.112,4.0,4.0,4.0,x851_y251_class0.png,0.0
4518,1028.0,2.0,0.2654697164925889,0.4864696645245743,0.0,0.087,0.855,0,0.116,4.0,4.0,4.0,x1901_y451_class0.png,0.0
4519,1029.0,2.0,0.38816368573551435,0.8020871339054964,0.0,0.081,0.682,0,0.19949999999999998,4.0,4.0,4.0,x2451_y2051_class0.png,0.0
4520,1030.0,2.0,0.2131649986940427,0.7014815758282622,0.0,0.195,0.786,0,0.2045,4.0,4.0,4.0,x2551_y301_class0.png,0.0
4521,1031.0,2.0,0.275179037076945,0.8185379243196612,0.0,0.295,0.631,0,0.33199999999999996,4.0,4.0,4.0,x2551_y2251_class0.png,0.0
4522,1032.0,2.0,0.3771929021419839,0.19113985277045747,0.0,0.116,0.878,0,0.119,4.0,4.0,4.0,x3251_y2401_class0.png,0.0
4523,1033.0,2.0,0.4819064472284444,0.464028322712832,0.0,0.164,0.824,0,0.17000000000000004,4.0,4.0,4.0,x1451_y651_class0.png,0.0
4524,1034.0,2.0,0.2003365547890384,0.8301611359087286,0.0,0.133,0.663,0,0.235,4.0,4.0,4.0,x1901_y501_class0.png,0.0
4525,1035.0,2.0,0.31791664399801806,0.7018917735626238,0.0,0.28,0.886,1,0.197,4.0,4.0,4.0,x3251_y801_class1.png,0.0
4526,1036.0,2.0,0.060194145540976574,0.47410631010339843,0.0,0.11,0.779,0,0.16549999999999998,4.0,4.0,4.0,x3551_y1851_class0.png,0.0
4527,1037.0,2.0,0.2813435215660693,0.7141985932308734,0.0,0.213,0.767,0,0.22299999999999998,4.0,4.0,4.0,x1251_y1351_class0.png,0.0
4528,1038.0,2.0,0.392890637793424,0.43755748251251614,0.0,0.298,0.752,1,0.273,4.0,4.0,4.0,x2351_y801_class1.png,0.0
4529,1039.0,2.0,0.1467470766492298,0.5902928995677732,0.0,0.259,0.663,0,0.298,4.0,4.0,4.0,x1051_y2301_class0.png,0.0
4530,1040.0,2.0,0.21708201808659988,0.7696138903840657,0.0,0.148,0.835,0,0.15650000000000003,4.0,4.0,4.0,x1151_y1501_class0.png,0.0
4531,1041.0,2.0,0.38727421152373065,0.7506179191996275,0.0,0.276,0.919,1,0.1785,4.0,4.0,4.0,x2501_y1201_class1.png,0.0
4532,1042.0,2.0,0.17229379599150338,0.5233756764930378,0.0,0.169,0.91,0,0.1295,4.0,4.0,4.0,x1751_y2501_class0.png,0.0
4533,1043.0,2.0,0.3198860831340447,0.6055031466892056,0.0,0.133,0.846,0,0.14350000000000002,4.0,4.0,4.0,x2051_y601_class0.png,0.0
4534,1044.0,2.0,0.35497015508484336,0.6215627814027704,0.0,0.053,0.636,0,0.2085,4.0,4.0,4.0,x3201_y1801_class0.png,0.0
4535,1045.0,2.0,0.23037200309332517,0.7668999544085588,0.0,0.101,0.873,0,0.114,4.0,4.0,4.0,x101_y801_class0.png,0.0
4536,1046.0,2.0,0.27409921092961914,0.7375007966398848,0.0,0.159,0.735,0,0.21200000000000002,4.0,4.0,4.0,x2801_y401_class0.png,0.0
4537,1047.0,2.0,0.4073807628674001,0.3735640374321536,0.0,0.118,0.929,1,0.09449999999999997,4.0,4.0,4.0,x2201_y1251_class1.png,0.0
4538,1048.0,2.0,0.29892287475368057,0.4318435903299167,0.0,0.129,0.873,0,0.128,4.0,4.0,4.0,x1501_y2801_class0.png,0.0
4539,1049.0,2.0,0.2242799073339175,0.7166751642479277,0.0,0.052,0.645,0,0.2035,4.0,4.0,4.0,x3151_y201_class0.png,0.0
4540,1050.0,2.0,0.3225349036484899,0.3414933520555166,0.0,0.092,0.906,0,0.09299999999999999,4.0,4.0,4.0,x351_y1801_class0.png,0.0
4541,1051.0,2.0,0.20532004760333494,0.42503066120719146,0.0,0.05,0.815,0,0.11750000000000002,4.0,4.0,4.0,x3201_y301_class0.png,0.0
4542,1052.0,2.0,0.07891271301363359,0.3455401160454538,0.0,0.237,0.957,1,0.14,4.0,4.0,4.0,x2401_y1101_class1.png,0.0
4543,1053.0,2.0,0.1801073131743654,0.26834905820678023,0.0,0.227,0.649,0,0.289,4.0,4.0,4.0,x2851_y151_class0.png,0.0
4544,1054.0,2.0,0.3240208426039092,0.6767000869985733,0.0,0.164,0.769,1,0.1975,4.0,4.0,4.0,x2301_y1351_class1.png,0.0
4545,1055.0,2.0,0.15740050939901656,0.8499047928308366,0.0,0.06,0.727,0,0.1665,4.0,4.0,4.0,x1601_y751_class0.png,0.0
4546,1056.0,2.0,0.2177292943729326,0.7722478929126502,0.0,0.095,0.633,0,0.23099999999999998,4.0,4.0,4.0,x1651_y351_class0.png,0.0
4547,1057.0,2.0,0.4297715169889389,0.5202666672624545,0.0,0.131,0.833,0,0.14900000000000002,4.0,4.0,4.0,x2301_y2751_class0.png,0.0
4548,1058.0,2.0,0.3010503429593921,0.3136517559105868,0.0,0.196,0.778,0,0.209,4.0,4.0,4.0,x3101_y1601_class0.png,0.0
4549,1059.0,2.0,0.1563051093319641,0.7559760801654152,0.0,0.294,0.783,1,0.25549999999999995,4.0,4.0,4.0,x2551_y1701_class1.png,0.0
4550,1060.0,2.0,0.2686673297104445,0.6524772263756019,0.0,0.288,0.799,0,0.24449999999999997,4.0,4.0,4.0,x2301_y2651_class0.png,0.0
4551,1061.0,2.0,0.5944948269743139,0.26213642136974163,0.0,0.215,0.69,0,0.2625,4.0,4.0,4.0,x3151_y151_class0.png,0.0
4552,1062.0,2.0,0.24069434244353394,0.6352850487589227,0.0,0.121,0.802,0,0.15949999999999998,4.0,4.0,4.0,x701_y1951_class0.png,0.0
4553,1063.0,2.0,0.2875689075645198,0.3842165281722041,0.0,0.199,0.812,0,0.19349999999999998,4.0,4.0,4.0,x2501_y501_class0.png,0.0
4554,1064.0,2.0,0.19346531923667842,0.9627978401472281,0.0,0.201,0.699,1,0.251,4.0,4.0,4.0,x2551_y1501_class1.png,0.0
4555,1065.0,2.0,0.2318164126422208,0.5575731513302155,0.0,0.058,0.614,0,0.222,4.0,4.0,4.0,x301_y551_class0.png,0.0
4556,1066.0,2.0,0.40894095122287033,0.8244655727330641,0.0,0.153,0.856,1,0.14850000000000002,4.0,4.0,4.0,x3351_y1501_class1.png,0.0
4557,1067.0,2.0,0.05469950724911252,0.6006637988070179,0.0,0.05,0.797,0,0.12649999999999997,4.0,4.0,4.0,x2951_y1651_class0.png,0.0
4558,1068.0,2.0,0.34308805220439104,0.8445300313329857,0.0,0.074,0.647,0,0.2135,4.0,4.0,4.0,x2401_y451_class0.png,0.0
4559,1069.0,2.0,0.48828212911670943,0.49879768451956563,0.0,0.089,0.8,1,0.14449999999999996,4.0,4.0,4.0,x2351_y1051_class1.png,0.0
4560,1070.0,2.0,0.1941016901506665,0.5098033712684095,0.0,0.192,0.77,1,0.211,4.0,4.0,4.0,x2151_y951_class1.png,0.0
4561,1071.0,2.0,0.19615960132741794,0.6994701277257745,0.0,0.059,0.648,0,0.2055,4.0,4.0,4.0,x2451_y2751_class0.png,0.0
4562,1072.0,2.0,0.23896970217787625,0.5343944505291149,0.0,0.259,0.829,0,0.21500000000000002,4.0,4.0,4.0,x301_y501_class0.png,0.0
4563,1073.0,2.0,0.4397757913431273,0.8290051499320845,0.0,0.25,0.731,0,0.2595,4.0,4.0,4.0,x2001_y501_class0.png,0.0
4564,1074.0,2.0,0.30747992117430095,0.45662913919506454,0.0,0.217,0.694,0,0.2615,4.0,4.0,4.0,x2151_y2801_class0.png,0.0
4565,1075.0,2.0,0.40730306091875923,0.46734698284128645,0.0,0.163,0.804,0,0.1795,4.0,4.0,4.0,x1151_y1251_class0.png,0.0
4566,1076.0,2.0,0.06131796297798983,0.2505509053405,0.0,0.058,0.667,0,0.19549999999999998,4.0,4.0,4.0,x3101_y101_class0.png,0.0
4567,1077.0,2.0,0.18245262690848488,0.546675809673595,0.0,0.102,0.626,0,0.238,4.0,4.0,4.0,x2801_y2001_class0.png,0.0
4568,1078.0,2.0,0.1914683577649128,0.5517659693265509,0.0,0.093,0.656,0,0.21849999999999997,4.0,4.0,4.0,x2701_y401_class0.png,0.0
4569,1079.0,2.0,0.2878740580393475,0.5739086859335127,0.0,0.283,0.628,1,0.3275,4.0,4.0,4.0,x3051_y1401_class1.png,0.0
4570,1080.0,2.0,0.3462015311285123,0.7024284841155006,0.0,0.174,0.73,0,0.222,4.0,4.0,4.0,x2601_y2051_class0.png,0.0
4571,1081.0,2.0,0.25601252539236,0.6292242236331639,0.0,0.136,0.958,0,0.08900000000000002,4.0,4.0,4.0,x51_y951_class0.png,0.0
