patch_id,img_id,value,x,y,grade,o2u,fine
0.0,29.0,0.6704935524103978,0.2934999020555147,0.5017223249240508,0.0,0.278,0.905
1.0,29.0,0.1902573798484673,0.0960702340181313,0.7102335030727848,0.0,0.286,0.754
2.0,29.0,0.4054605499185564,0.1698640517135278,0.7092521157933598,0.0,0.193,0.705
3.0,29.0,0.5369267577701963,0.2959331239629722,0.7322796428281138,0.0,0.149,0.68
4.0,29.0,0.0023526605976952,0.2822772037687115,0.6990141088886692,0.0,0.156,0.747
5.0,29.0,0.9867358283735952,0.3590076506979877,0.5670067889327055,0.0,0.241,0.922
6.0,29.0,0.4514791920644334,0.4189374335402016,0.5910175079612591,0.0,0.086,0.824
7.0,29.0,0.7600173650309225,0.2810345129903377,0.6718441031534095,0.0,0.087,0.609
8.0,29.0,0.02775913512712,0.2247165830898708,0.8835258712948452,0.0,0.151,0.609
9.0,29.0,0.0820369706062476,0.2840578088177835,0.6588136474785259,0.0,0.229,0.695
10.0,29.0,0.1847502767944612,0.2394650295881691,0.705865252313248,0.0,0.152,0.829
11.0,29.0,0.7098480696574524,0.2601732107074068,0.4905931680820998,0.0,0.182,0.909
12.0,29.0,0.0769447478744975,0.368580422107268,0.7879128064008865,0.0,0.223,0.654
13.0,29.0,0.153542987933749,0.1327809459232477,0.6629885945585732,0.0,0.084,0.939
14.0,29.0,0.2622885255265532,0.3669935513224456,0.906141576664556,0.0,0.104,0.896
15.0,29.0,0.8422604437533004,0.4032132112819154,0.8066228750979674,0.0,0.159,0.74
16.0,29.0,0.5614366734305547,0.4267515608424909,0.500022688855862,0.0,0.296,0.851
17.0,29.0,0.6828920344091467,0.2892201317697136,0.322334847377129,0.0,0.255,0.831
18.0,29.0,0.9613353495029884,0.3493554190144886,0.6617546445756047,0.0,0.092,0.753
19.0,29.0,0.1877293626962035,0.3051672219120489,0.5502217050044431,0.0,0.129,0.831
20.0,29.0,0.9812030667780148,0.2331514588528938,0.512560659005763,0.0,0.118,0.605
21.0,29.0,0.3304154001711306,0.2586053046929322,0.7862738626345166,0.0,0.15,0.785
22.0,29.0,0.0491512356731113,0.3026269335269674,0.7331563206514298,0.0,0.241,0.685
23.0,29.0,0.873325223049487,0.3406606591727458,0.5149720127929315,0.0,0.153,0.631
24.0,29.0,0.1719868399825863,0.0793011667360063,0.620229195406962,0.0,0.262,0.791
25.0,29.0,0.4148393088943033,0.157244015334271,0.3626821119070379,0.0,0.209,0.704
26.0,29.0,0.7209804893790194,0.1832604534967684,0.5827217573602872,0.0,0.177,0.834
27.0,29.0,0.0983026537635687,0.2355549900606801,0.6084209033462276,0.0,0.152,0.687
28.0,29.0,0.1533271494615576,0.3554606209865493,0.3457005389754403,0.0,0.07,0.926
29.0,29.0,0.3391033655715381,0.3403982273789521,0.6975192720980415,0.0,0.133,0.905
30.0,29.0,0.9297300609133502,0.2705966730244546,0.7075082608695953,0.0,0.111,0.771
31.0,29.0,0.1907994080358216,0.3423148396183579,0.5052718800420487,0.0,0.165,0.749
32.0,29.0,0.7995710471954511,0.5007528911707688,0.5358277681439607,0.0,0.194,0.958
33.0,29.0,0.1812243986798033,0.4017826150460569,0.3746103399786218,0.0,0.085,0.869
34.0,29.0,0.8431050740706294,0.2451586182019449,0.8771970249797414,0.0,0.052,0.736
35.0,29.0,0.2922974862491622,0.2894865051550577,0.7645435684967989,0.0,0.192,0.916
36.0,29.0,0.3399365401454729,0.17120616495274,0.6911482286327814,0.0,0.247,0.651
37.0,29.0,0.7287481883043317,0.4215872743001924,0.7839744938745011,0.0,0.206,0.639
38.0,29.0,0.1964156044085266,0.0923278846691192,0.9202226633338216,0.0,0.117,0.753
39.0,29.0,0.8761295366726398,0.3343476752694382,0.4782077204397903,0.0,0.291,0.776
40.0,29.0,0.0529810081126088,0.268259365403313,0.4152934452076937,0.0,0.094,0.758
41.0,29.0,0.2024957459027689,0.3348543659318692,0.1869375636192862,0.0,0.196,0.65
42.0,29.0,0.1455257465402912,0.3406774039440675,0.6893548569695885,0.0,0.296,0.882
43.0,29.0,0.5415141247608233,0.2513809707850134,0.6308900909157452,0.0,0.102,0.941
44.0,29.0,0.4697838934176919,0.2519669052804051,0.5766729059355565,0.0,0.094,0.882
45.0,29.0,0.5107140476120902,0.4473599558927725,0.4962082588135408,0.0,0.216,0.945
46.0,29.0,0.7779620258444263,0.3352566744534367,0.5586924976496392,0.0,0.069,0.817
47.0,29.0,0.6575468552423012,0.3378061487042822,0.7949250571112031,0.0,0.091,0.951
48.0,29.0,0.9900542885164212,0.2457492302028782,0.4439240965794258,0.0,0.177,0.624
49.0,29.0,0.3927827356317011,0.3175289481057322,0.4862544395908395,0.0,0.252,0.688
0.0,30.0,0.93709506470964,0.2531687182772385,0.4946860964517191,0.0,0.237,0.637
1.0,30.0,0.6981773376197539,0.2208705530799212,0.6300792033254504,0.0,0.184,0.919
2.0,30.0,0.3583597295185415,0.1728689445907215,0.4596062722562111,0.0,0.232,0.692
3.0,30.0,0.3705026435110595,0.2275923161042869,0.4486793467945829,0.0,0.216,0.889
4.0,30.0,0.6430535780960668,0.2675625370463672,0.7195282255518383,0.0,0.077,0.908
5.0,30.0,0.1361958049730295,0.1042674997783031,0.8029194911371689,0.0,0.054,0.718
6.0,30.0,0.2497905623721732,0.2332665820269551,-0.120692917698766,0.0,0.27,0.811
7.0,30.0,0.3203825614040517,0.4368866749305772,0.2872909042419044,0.0,0.229,0.886
8.0,30.0,0.8869344516376068,0.3703491650150589,0.7723726112452878,0.0,0.178,0.801
9.0,30.0,0.3930602105472047,0.2224937700331344,0.5642004136036678,0.0,0.112,0.72
10.0,30.0,0.2506625865993777,0.2040902466960804,0.5673569819949602,0.0,0.261,0.849
11.0,30.0,0.1701137599436416,0.1438114763226933,0.3955991573285966,0.0,0.144,0.675
12.0,30.0,0.0355444091389725,0.2511603332696107,0.5292157561612725,0.0,0.263,0.646
13.0,30.0,0.4171837376023434,0.2738864779154451,0.1442238152440053,0.0,0.215,0.918
14.0,30.0,0.5096237863218419,0.2445497652347075,0.4541956960148414,0.0,0.252,0.612
15.0,30.0,0.764688813709595,0.3368989264730811,0.6673737569406443,0.0,0.147,0.86
16.0,30.0,0.6524242683271161,0.3394445515543171,0.5847315926493722,0.0,0.136,0.608
17.0,30.0,0.9270333653157264,0.2957444702270561,0.5831678690453055,0.0,0.237,0.901
18.0,30.0,0.4153210861018368,0.3146983366220032,0.8209292401553197,0.0,0.257,0.862
19.0,30.0,0.6774665443097413,0.1707966751417055,0.4554867652468969,0.0,0.232,0.94
20.0,30.0,0.8138912436200526,0.1800772801945708,1.0341634761593963,0.0,0.22,0.724
21.0,30.0,0.6093827356197636,0.3271606395390585,0.3937508547142712,0.0,0.202,0.928
22.0,30.0,0.51826975771136,0.3140955379271459,0.900523977786997,0.0,0.284,0.697
23.0,30.0,0.6749482524448462,0.4097293854143855,0.4870428587104004,0.0,0.295,0.894
24.0,30.0,0.8169162005351217,0.2500322532566115,0.6810855549972987,0.0,0.093,0.922
25.0,30.0,0.9687257085396752,0.2351692445140648,0.7216746673246843,0.0,0.114,0.651
26.0,30.0,0.0877407407977158,0.1789558853977912,0.4828559088613889,0.0,0.052,0.778
27.0,30.0,0.8586209909574041,0.314616197381611,0.5138503837993879,0.0,0.277,0.816
28.0,30.0,0.1436286285614523,0.4743521372280541,0.660986463776461,0.0,0.265,0.777
29.0,30.0,0.737542704621482,0.362561928013181,0.7126542100103024,0.0,0.066,0.722
30.0,30.0,0.4197640623857006,0.3357289597316474,0.7527296779174997,0.0,0.179,0.751
31.0,30.0,0.375635047346861,0.2242357603692856,0.6940381819238236,0.0,0.199,0.928
32.0,30.0,0.3590058421818906,0.3849685831051291,0.4089913513490423,0.0,0.178,0.726
33.0,30.0,0.04529635032963,0.455465154500591,0.4161210419019591,0.0,0.17,0.851
34.0,30.0,0.3242401997341863,0.3297790415557063,0.4439700973278091,0.0,0.243,0.739
35.0,30.0,0.621840726728978,0.4292196991193027,0.6712168782030483,0.0,0.124,0.735
36.0,30.0,0.035297134706917,0.3908582342095869,0.6848851924759556,0.0,0.123,0.625
37.0,30.0,0.9702323811683498,0.1854342543298023,0.7339456423734226,0.0,0.238,0.626
38.0,30.0,0.2821077956519652,0.1905814319442135,0.5625331652077065,0.0,0.225,0.779
39.0,30.0,0.8453366043198977,0.3968234825246076,0.462152208258418,0.0,0.062,0.641
40.0,30.0,0.9081999776072276,0.2126923657053283,0.3630734599832287,0.0,0.09,0.672
41.0,30.0,0.9777029407522922,0.3165219505813206,0.5991019509060885,0.0,0.098,0.865
42.0,30.0,0.1544621764957513,0.2781636969164441,0.6751111257281547,0.0,0.123,0.779
43.0,30.0,0.9704231551745476,0.2264117998070499,0.4727433998894487,0.0,0.287,0.752
44.0,30.0,0.8284065657848751,0.0649261020254141,0.717873800833312,0.0,0.266,0.902
45.0,30.0,0.5441344908509855,0.4485287020267372,0.5821020781392938,0.0,0.054,0.722
46.0,30.0,0.9427374774481092,0.2831468343054366,0.7084214613837456,0.0,0.123,0.74
47.0,30.0,0.3401836353413162,0.4622944067369771,0.5816152792546387,0.0,0.078,0.812
48.0,30.0,0.3467548096394115,0.2737068012216679,0.5981610180996466,0.0,0.291,0.611
49.0,30.0,0.945709162557317,0.1908425768387933,0.9129847013682147,0.0,0.23,0.705
0.0,31.0,0.6828548765446145,0.3444723401720668,0.0070651836675449,0.0,0.146,0.699
1.0,31.0,0.3014839754715287,0.4462029988014715,0.5601582367315017,0.0,0.123,0.824
2.0,31.0,0.2025029614807475,0.289167622607477,0.8002281916707094,0.0,0.265,0.835
3.0,31.0,0.7145985665547269,0.2809592298428378,0.4646712084456166,0.0,0.122,0.789
4.0,31.0,0.6415828474582482,0.3764910164143689,0.4310217695357806,0.0,0.138,0.883
5.0,31.0,0.7869948868173468,0.1663614567979267,0.7948940932479827,0.0,0.188,0.609
6.0,31.0,0.3638010226111788,0.1342938041929789,0.2260803661312644,0.0,0.296,0.619
7.0,31.0,0.9798671625186977,0.1614854131635101,0.6019116062119442,0.0,0.292,0.639
8.0,31.0,0.5996175578641707,0.3808674427774301,0.3171903806044973,0.0,0.234,0.681
9.0,31.0,0.843922322366557,0.1678583283850658,0.342040534979127,0.0,0.075,0.858
10.0,31.0,0.3453241973808938,0.2691638087574045,0.707859401706648,0.0,0.132,0.752
11.0,31.0,0.2433862540867476,0.4061667216150085,0.4018695103650529,0.0,0.161,0.947
12.0,31.0,0.4801077751316396,0.2978651215838157,0.8172712993770999,0.0,0.111,0.704
13.0,31.0,0.3706596438336138,0.287183523168652,0.7546264226002035,0.0,0.279,0.646
14.0,31.0,0.6771556619595958,0.284203918721752,0.6845702525511499,0.0,0.082,0.825
15.0,31.0,0.1348914809892049,0.2603728213848087,0.5583207791206862,0.0,0.131,0.902
16.0,31.0,0.087622748508411,0.3718934390914289,0.6549727975413587,0.0,0.219,0.639
17.0,31.0,0.0056528344643479,0.4081267899398727,0.1856757539931492,0.0,0.092,0.849
18.0,31.0,0.0190717463422096,0.1551224905450195,0.6748079588355311,0.0,0.056,0.708
19.0,31.0,0.3285495973312348,0.3176688537511826,1.1286323037133603,0.0,0.111,0.949
20.0,31.0,0.3643459379103562,0.4091504779472101,0.6882743389725242,0.0,0.173,0.75
21.0,31.0,0.2831579284755948,0.2909014103724716,0.823874726583369,0.0,0.288,0.878
22.0,31.0,0.9157197040412216,0.4781387307231244,0.9359419649282285,0.0,0.23,0.656
23.0,31.0,0.886467043794623,0.2186904868463663,0.5164999968851552,0.0,0.083,0.897
24.0,31.0,0.27038385629806,0.2455473391522758,0.9829436659627612,0.0,0.161,0.93
25.0,31.0,0.9172989602416726,0.2492221156576603,0.7059048785736619,0.0,0.109,0.657
26.0,31.0,0.8008989094345829,0.3158952740211636,0.3812578857787635,0.0,0.085,0.788
27.0,31.0,0.4800073893146066,0.2990463505746475,0.3682022677765469,0.0,0.3,0.72
28.0,31.0,0.5519533300564631,0.4132580575808228,0.6397745262665487,0.0,0.099,0.864
29.0,31.0,0.8801235934980111,0.0119399469738262,0.8585607982871564,0.0,0.102,0.94
30.0,31.0,0.5998517879650971,0.2747176110764394,0.4175322393760938,0.0,0.152,0.895
31.0,31.0,0.3227237786600083,0.2051187673153998,0.9391724154163474,0.0,0.071,0.701
32.0,31.0,0.1657491044357936,0.0519883879131861,0.9064872909517137,0.0,0.117,0.931
33.0,31.0,0.5870039255821106,0.2437924464973251,0.6012303293307594,0.0,0.236,0.775
34.0,31.0,0.7188213677174323,0.4272738058429344,0.5878074239784166,0.0,0.125,0.797
35.0,31.0,0.9714771863542664,0.2392488230341108,0.378149261987878,0.0,0.245,0.676
36.0,31.0,0.4520470005699137,0.276329787349844,0.7377926493601369,0.0,0.078,0.82
37.0,31.0,0.9957891124318358,0.3368584272274039,0.6863189371585274,0.0,0.255,0.722
38.0,31.0,0.3097036640472616,0.268935512408492,0.8984226574363803,0.0,0.274,0.827
39.0,31.0,0.3408283001826516,0.2094016930993572,0.6134636121974602,0.0,0.106,0.842
40.0,31.0,0.9742085715881464,0.267611987318522,0.5023460795562518,0.0,0.114,0.928
41.0,31.0,0.6511721314276939,0.3864854559084697,0.5569584580089174,0.0,0.072,0.831
42.0,31.0,0.7970680523998916,0.1238671181100073,0.5325535334146866,0.0,0.242,0.889
43.0,31.0,0.4659046858799947,0.2700345991609183,1.101982916265561,0.0,0.144,0.941
44.0,31.0,0.6609936374649855,0.2838183344272664,0.7545671912651857,0.0,0.146,0.858
45.0,31.0,0.2001744622510536,0.3421967753266856,0.7172184608166584,0.0,0.278,0.773
46.0,31.0,0.9074371774429434,0.2442448793481569,0.6869865351129762,0.0,0.086,0.881
47.0,31.0,0.4597555973570326,0.241548620064467,0.5075940988356668,0.0,0.078,0.888
48.0,31.0,0.4493325423336095,0.2414935087436952,0.3566558679650373,0.0,0.108,0.812
49.0,31.0,0.822499789632518,0.4351490996253762,0.187940302190166,0.0,0.163,0.759
0.0,32.0,0.9042106490623886,0.2400526976246128,0.6261903603553435,0.0,0.289,0.627
1.0,32.0,0.6122519759836933,0.286109683751411,0.703383648721114,0.0,0.25,0.907
2.0,32.0,0.7082549345314259,0.5151330292878977,0.9969692435003188,0.0,0.078,0.654
3.0,32.0,0.8054858763540577,0.2146783352880717,0.6081597674942499,0.0,0.19,0.73
4.0,32.0,0.7489684627400623,0.2921633139356562,0.6149875416448777,0.0,0.181,0.693
5.0,32.0,0.6182803812018669,0.3904092394160884,0.5243396311802526,0.0,0.263,0.882
6.0,32.0,0.1567755079665389,0.5088445237741439,0.45071508398753,0.0,0.29,0.687
7.0,32.0,0.5414084273821429,0.1709220154319022,0.6556751159861086,0.0,0.289,0.697
8.0,32.0,0.5769562011759742,0.2075147622982073,0.3092148543810267,0.0,0.118,0.618
9.0,32.0,0.7940666417404366,0.275840270242716,0.8670263289867152,0.0,0.19,0.604
10.0,32.0,0.982627769000404,0.368268748162498,0.2089527236813677,0.0,0.226,0.866
11.0,32.0,0.0555095588427019,0.1646734152606045,0.4422620351578732,0.0,0.26,0.906
12.0,32.0,0.4224060762451203,0.316754800938724,0.8582246877500599,0.0,0.131,0.828
13.0,32.0,0.1129098360292817,0.417711401531011,1.0811179455415474,0.0,0.154,0.719
14.0,32.0,0.3770867843503235,0.2712052681955909,0.9433875589428696,0.0,0.136,0.748
15.0,32.0,0.7235532560817232,0.3452404326420473,0.8584407798277467,0.0,0.223,0.679
16.0,32.0,0.2427436886852884,0.320716061120015,0.4601656483341833,0.0,0.069,0.667
17.0,32.0,0.6554286139010458,0.1139141143135481,0.6095641010933183,0.0,0.182,0.689
18.0,32.0,0.2421386917906228,0.2610302921329026,0.827933948350068,0.0,0.266,0.657
19.0,32.0,0.9886499611237026,0.4859826651053015,0.5964808685051093,0.0,0.222,0.718
20.0,32.0,0.9182158374445302,0.29333550789821,0.4814399769438084,0.0,0.253,0.8
21.0,32.0,0.7797996419298592,0.3023202111918797,0.8386395737873416,0.0,0.203,0.823
22.0,32.0,0.7106917721450621,0.3264465458348986,0.5881233458386677,0.0,0.289,0.782
23.0,32.0,0.0320613850278553,0.264286675268572,0.5434164018893068,0.0,0.117,0.8
24.0,32.0,0.2605904466772487,0.4281167703990386,0.2347915975862856,0.0,0.291,0.813
25.0,32.0,0.5430712640234263,0.3735614000141262,0.6589033983689208,0.0,0.079,0.832
26.0,32.0,0.0013237304652481,0.4146956183558121,0.1260784939319451,0.0,0.238,0.855
27.0,32.0,0.569870016128902,0.2645650906726321,0.802726943610621,0.0,0.071,0.842
28.0,32.0,0.3762747684410816,0.3512297285856269,1.0041239839882965,0.0,0.218,0.822
29.0,32.0,0.2811254833866976,0.2720455298416659,0.8568855788417649,0.0,0.261,0.709
30.0,32.0,0.0650691378689168,0.2622373172794736,0.3202196138400952,0.0,0.136,0.759
31.0,32.0,0.7296782066893427,0.0399763422200667,0.6542657964217102,0.0,0.169,0.832
32.0,32.0,0.7204365975113802,0.3810097692029567,0.9508761681444792,0.0,0.161,0.75
33.0,32.0,0.7099964096577355,0.2326857846397845,0.953140514828696,0.0,0.178,0.852
34.0,32.0,0.8361391994190238,0.2367470127456241,0.314802842050184,0.0,0.191,0.641
35.0,32.0,0.8897886657761404,0.2896184037532103,0.6348345780785382,0.0,0.111,0.926
36.0,32.0,0.6772784223676385,0.2916347265291337,0.452833382729801,0.0,0.073,0.633
37.0,32.0,0.001304326496863,0.329732402632146,0.6521397876260251,0.0,0.252,0.827
38.0,32.0,0.1806081158947896,0.3397486990316034,0.4780515015187991,0.0,0.257,0.872
39.0,32.0,0.5179471519881438,0.3447904777036823,0.6903069144562399,0.0,0.251,0.818
40.0,32.0,0.4548631994658486,0.2771754696014605,0.5867643718850107,0.0,0.244,0.614
41.0,32.0,0.7058467203837603,0.3839453791097231,0.602286672516195,0.0,0.084,0.901
42.0,32.0,0.6531043538106791,0.5452667511122239,0.7115886578481081,0.0,0.168,0.674
43.0,32.0,0.1178387075929379,0.2579444372947465,0.888235076231757,0.0,0.199,0.753
44.0,32.0,0.4394170525205997,0.3110736371021743,0.404548171707627,0.0,0.192,0.858
45.0,32.0,0.1540231053361633,0.3799545203077012,0.6768637462784881,0.0,0.092,0.796
46.0,32.0,0.6615548932298386,0.4168625155801523,0.3787415599308152,0.0,0.181,0.692
47.0,32.0,0.3247200027732327,0.2520169703687531,0.7171444121409847,0.0,0.237,0.617
48.0,32.0,0.1099542538030167,0.3509772648916582,0.2917707488107277,0.0,0.29,0.766
49.0,32.0,0.3045026084831734,0.353073914184117,0.906004384107471,0.0,0.288,0.608
0.0,33.0,0.3792960336595101,0.150834136345625,0.643843196567617,0.0,0.08,0.776
1.0,33.0,0.0604676523099105,0.2781323167996722,0.407240529507439,0.0,0.257,0.8
2.0,33.0,0.0409431641265514,0.1035406505199534,0.4534436625168651,0.0,0.141,0.624
3.0,33.0,0.5996058250232622,0.2943598003779173,0.3942344369607115,0.0,0.131,0.79
4.0,33.0,0.8317017335630209,0.2120933239513857,0.2273229891848806,0.0,0.293,0.912
5.0,33.0,0.5175476559481017,0.3487536638386827,0.5597821192238265,0.0,0.287,0.778
6.0,33.0,0.32613501214593,0.4263359720969301,0.8893249454607083,0.0,0.139,0.74
7.0,33.0,0.0141059695471723,0.2812596246132613,0.9614913036548036,0.0,0.165,0.872
8.0,33.0,0.1183113522300145,0.3167890643975072,0.4677157703862354,0.0,0.287,0.79
9.0,33.0,0.2381529863652892,0.3584655659923041,0.3983909145350733,0.0,0.206,0.913
10.0,33.0,0.4965268399226897,0.3272315318922742,0.4183477105116733,0.0,0.208,0.617
11.0,33.0,0.1178695122673499,0.1521010953306651,0.8553627263516084,0.0,0.222,0.955
12.0,33.0,0.4393978480340499,0.3674558916449059,0.3502722928625302,0.0,0.248,0.841
13.0,33.0,0.4680739864544273,0.3412039988832137,0.5503279466574595,0.0,0.23,0.871
14.0,33.0,0.7476164334842758,0.3515376202976668,0.8522938467816495,0.0,0.258,0.808
15.0,33.0,0.1113647964315791,0.3144525382260533,0.5954257001965997,0.0,0.207,0.791
16.0,33.0,0.2384974393576594,0.2807592758354457,0.5708252093812064,0.0,0.233,0.69
17.0,33.0,0.9826137155811024,0.3879847554948326,1.3185730023846496,0.0,0.288,0.624
18.0,33.0,0.0214191847008865,0.4516900282538129,0.7409103424018427,0.0,0.256,0.621
19.0,33.0,0.8680981610051853,0.4959340850655841,0.6639069101786195,0.0,0.066,0.818
20.0,33.0,0.9091822686101458,0.46380344523948,0.82723585508969,0.0,0.292,0.625
21.0,33.0,0.7295156458244434,0.2567347915822947,0.647495771122625,0.0,0.152,0.723
22.0,33.0,0.6656867018701151,0.3301353551567518,0.5187825631067555,0.0,0.186,0.833
23.0,33.0,0.1350253280984537,0.2074467440444327,0.9116774323707986,0.0,0.082,0.617
24.0,33.0,0.0584884471713571,0.2085293150367503,0.8667538228997216,0.0,0.277,0.922
25.0,33.0,0.3592457799099275,0.3956451476553367,0.5321760921878073,0.0,0.267,0.892
26.0,33.0,0.9732132970505026,0.2187370938302699,0.5125722613217727,0.0,0.1,0.629
27.0,33.0,0.9900098263367716,0.1988993543686021,0.8695087600861764,0.0,0.173,0.662
28.0,33.0,0.6972027627627949,0.3106476670815242,0.6960506865328149,0.0,0.186,0.65
29.0,33.0,0.4093594717343919,0.3674599056292518,0.7204724146737276,0.0,0.27,0.781
30.0,33.0,0.537492794871784,0.2125443539287722,0.2667776596310547,0.0,0.3,0.946
31.0,33.0,0.0282717902874864,0.1508089299416878,0.6972653193912675,0.0,0.293,0.911
32.0,33.0,0.806513967857101,0.293052308836039,0.6669350380047727,0.0,0.172,0.738
33.0,33.0,0.1023418465593221,0.3382394364409465,0.3963190307449618,0.0,0.112,0.926
34.0,33.0,0.7684992332779562,0.336767007671175,0.3601206883084376,0.0,0.248,0.871
35.0,33.0,0.8558019970413455,0.4178367255715314,0.7675118641951937,0.0,0.203,0.641
36.0,33.0,0.2670385166749732,0.2669244781892073,0.5377773021715789,0.0,0.247,0.79
37.0,33.0,0.5926438131272632,0.3188989746767338,0.7973147251101679,0.0,0.225,0.855
38.0,33.0,0.3163588036581495,0.313546363119952,0.9320499076569948,0.0,0.241,0.82
39.0,33.0,0.4162661379129042,0.3350978867288392,0.5675238770629998,0.0,0.065,0.738
40.0,33.0,0.4478966283427502,0.2838755279616662,0.9122503109038556,0.0,0.143,0.609
41.0,33.0,0.0408651812297565,0.1366378281054501,0.7815913408692192,0.0,0.129,0.79
42.0,33.0,0.5658319782555474,0.2551198067090315,0.835784491884887,0.0,0.233,0.808
43.0,33.0,0.6816070490295784,0.1860890541825033,0.6160620958963136,0.0,0.235,0.885
44.0,33.0,0.4593043054539429,0.3232727240052527,0.8278379954269034,0.0,0.118,0.62
45.0,33.0,0.218495143148332,0.3024157140814246,0.2277432924493926,0.0,0.279,0.801
46.0,33.0,0.968019680503088,0.2163839430741146,0.4354172698839375,0.0,0.09,0.818
47.0,33.0,0.3953569094483027,0.3669142685983039,0.0959147130654213,0.0,0.185,0.834
48.0,33.0,0.9792663726851404,0.1954494009494975,0.4741170777140844,0.0,0.186,0.661
49.0,33.0,0.5426461010459351,0.2173036218813385,0.6074292059727449,0.0,0.168,0.604
0.0,34.0,0.6607897232888404,0.0947110001717472,1.0379504096545529,0.0,0.176,0.885
1.0,34.0,0.810249957471997,0.0685109742638237,0.5155067320543354,0.0,0.126,0.9
2.0,34.0,0.1127990287735605,0.206191852523456,0.3998264977541113,0.0,0.286,0.733
3.0,34.0,0.6414903432689103,0.3047278184711383,0.3958973228544938,0.0,0.11,0.935
4.0,34.0,0.9947796461384162,0.3934135338288554,1.06181502367339,0.0,0.068,0.708
5.0,34.0,0.2833349969811383,0.1258754953576391,0.6311032124813012,0.0,0.136,0.862
6.0,34.0,0.458548024177921,0.3532391218903846,0.6171937103887264,0.0,0.265,0.724
7.0,34.0,0.7569045406541033,0.2555894335759906,0.1784162199510144,0.0,0.174,0.607
8.0,34.0,0.8228106632452497,0.2515319709867591,0.3134061817173993,0.0,0.168,0.932
9.0,34.0,0.6714040045770444,0.3216830809431162,0.5731075116044644,0.0,0.21,0.894
10.0,34.0,0.7911683977069094,0.4190304544341268,0.6176016945536769,0.0,0.259,0.644
11.0,34.0,0.9049903554422845,0.4434237026641626,0.7502498858396999,0.0,0.173,0.771
12.0,34.0,0.3890633506012333,0.2295308413978357,0.7192611491451015,0.0,0.279,0.682
13.0,34.0,0.9457613054348706,0.4172627095698837,0.5904136732962795,0.0,0.197,0.603
14.0,34.0,0.6937178604357072,0.182746758236483,0.2104178458404529,0.0,0.217,0.952
15.0,34.0,0.2985240628875057,0.2123359751971874,0.9213482033242368,0.0,0.236,0.714
16.0,34.0,0.1047363909579004,0.1514297256688517,0.6403897929748594,0.0,0.111,0.893
17.0,34.0,0.4291626617844948,0.3825453495472924,0.6084305171738195,0.0,0.2,0.74
18.0,34.0,0.0044564581113794,0.3082355772461563,0.4107565214109369,0.0,0.225,0.692
19.0,34.0,0.3571258104435361,0.3105369442249611,0.6480044402599721,0.0,0.089,0.797
20.0,34.0,0.5887970618300483,0.2319163571784303,0.5271801746679948,0.0,0.251,0.695
21.0,34.0,0.7698284625112501,0.5081202047750603,0.6872484294052285,0.0,0.257,0.806
22.0,34.0,0.088681269837782,0.2105058235981717,0.937966055747834,0.0,0.202,0.836
23.0,34.0,0.6258839820136005,0.3363326497402579,0.525559564031861,0.0,0.065,0.765
24.0,34.0,0.0443171267846856,0.340413443588972,0.5527771028960861,0.0,0.162,0.671
25.0,34.0,0.578857488459439,0.1231897475530669,0.4428258146821083,0.0,0.05,0.939
26.0,34.0,0.8223647677159519,0.4258534275091039,0.23195203389405,0.0,0.163,0.779
27.0,34.0,0.0979220008723793,0.3242386147864178,0.6983320307402224,0.0,0.053,0.839
28.0,34.0,0.1134776800653846,0.2617949021485631,0.4683047518225373,0.0,0.109,0.685
29.0,34.0,0.3653081743898657,0.306584023859276,0.4043075059819178,0.0,0.136,0.803
30.0,34.0,0.8750340629080454,0.4506931790820877,0.6477019233258783,0.0,0.275,0.917
31.0,34.0,0.0877748372367878,0.397966574213853,0.6337338982001078,0.0,0.24,0.799
32.0,34.0,0.1589095588404521,0.3814113942437054,0.7713115919479434,0.0,0.16,0.776
33.0,34.0,0.789923310000676,0.4534388871617277,1.0259418172318178,0.0,0.289,0.701
34.0,34.0,0.8728441610273442,0.2586336646831094,0.5159753815436096,0.0,0.298,0.755
35.0,34.0,0.2857746393639253,0.3498952980775687,0.7187535922577064,0.0,0.166,0.951
36.0,34.0,0.9779569433032976,0.201619396619759,0.3182218856075791,0.0,0.072,0.605
37.0,34.0,0.7747925534034468,0.3603953101596006,0.5501848353275898,0.0,0.268,0.801
38.0,34.0,0.1452681892551366,0.0850166481627039,0.5592118930703396,0.0,0.23,0.729
39.0,34.0,0.7433069080565866,0.3137303469087069,0.7497706644352204,0.0,0.188,0.721
40.0,34.0,0.7163223578145808,0.1702065718221831,0.5611025201953724,0.0,0.122,0.889
41.0,34.0,0.922763609020228,0.2712987077919749,0.955163071238468,0.0,0.17,0.766
42.0,34.0,0.9949549731289772,0.4912555169745582,0.9153101178609512,0.0,0.263,0.691
43.0,34.0,0.0966503417000521,0.1953775124212358,0.015600098550456,0.0,0.239,0.686
44.0,34.0,0.1412117516347403,0.168060970678338,0.5472597363688302,0.0,0.147,0.757
45.0,34.0,0.9356559090290052,0.200041281106899,0.4624104063426693,0.0,0.232,0.787
46.0,34.0,0.5544416171213971,0.2660392737902516,0.3928835084675189,0.0,0.142,0.932
47.0,34.0,0.4038211053427818,0.1143806369103225,0.8587096991745728,0.0,0.099,0.905
48.0,34.0,0.6922071839516034,0.5599515066643298,0.3163183392374972,0.0,0.072,0.636
